smiles,FPK
c1[nH]c(Br)c(Br)n1,461.95
c1([nH]cnc1Br)Br,461.95
Brc1[nH]cnc1Br,461.95
c1(nc[nH]c1Br)Br,461.95
c1(Br)c([nH]cn1)Br,461.95
Brc1[nH]cnc1Br,461.95
Brc1nccs1,336.15
c1sc(Br)nc1,336.15
Brc1nccs1,336.15
s1c(ncc1)Br,336.15
s1c(Br)ncc1,336.15
n1c(scc1)Br,336.15
c1(Br)nccs1,336.15
c1(sccn1)Br,336.15
c1(sccn1)Br,336.15
s1c(Br)ncc1,336.15
C#CC,186.825
C(#C)C,186.825
C(C)#C,186.825
C(C)#C,186.825
CC#C,186.825
CC#C,186.825
C(#C)C,186.825
C#CC,186.825
C(#C)C,186.825
CC#C,186.825
C#CC(=C)C,221.575
C(#C)C(C)=C,221.575
C(=C)(C)C#C,221.575
C#CC(C)=C,221.575
C(#C)C(=C)C,221.575
C=C(C)C#C,221.575
C#CC(=C)C,221.575
C=C(C#C)C,221.575
C(C)(C#C)=C,221.575
C=C(C)C#C,221.575
C#CC(=O)O,331.712962962963
O=C(C#C)O,331.712962962963
O=C(C#C)O,331.712962962963
O=C(C#C)O,331.712962962963
O=C(O)C#C,331.712962962963
C#CC(O)=O,331.712962962963
C#CC(=O)O,331.712962962963
O=C(O)C#C,331.712962962963
O=C(C#C)O,331.712962962963
OC(=O)C#C,331.712962962963
C#CC(=O)OC,283.15
C(#C)C(=O)OC,283.15
O(C(C#C)=O)C,283.15
COC(=O)C#C,283.15
O(C)C(C#C)=O,283.15
C#CC(OC)=O,283.15
C(C(OC)=O)#C,283.15
C(C#C)(=O)OC,283.15
C#CC(OC)=O,283.15
C(OC)(=O)C#C,283.15
C#CC(=O)OCC,296.15
C#CC(=O)OCC,296.15
C(OC(C#C)=O)C,296.15
C(OCC)(C#C)=O,296.15
O(CC)C(C#C)=O,296.15
O(C(=O)C#C)CC,296.15
C(OCC)(=O)C#C,296.15
C(C(=O)OCC)#C,296.15
O(CC)C(=O)C#C,296.15
O(CC)C(C#C)=O,296.15
C#CC(C)(C)C,239.1
C#CC(C)(C)C,239.1
C#CC(C)(C)C,239.1
C(C(C)(C)C)#C,239.1
C#CC(C)(C)C,239.1
CC(C#C)(C)C,239.1
CC(C#C)(C)C,239.1
C(C#C)(C)(C)C,239.1
C(C)(C#C)(C)C,239.1
CC(C#C)(C)C,239.1
C#CC(C)(C)Cl,277.55
C(#C)C(C)(C)Cl,277.55
ClC(C)(C)C#C,277.55
CC(C#C)(Cl)C,277.55
CC(Cl)(C)C#C,277.55
ClC(C#C)(C)C,277.55
CC(Cl)(C)C#C,277.55
C(#C)C(C)(Cl)C,277.55
CC(Cl)(C)C#C,277.55
C#CC(C)(Cl)C,277.55
C#CC(C)(C)N,275.15
CC(C)(N)C#C,275.15
NC(C)(C)C#C,275.15
C(C)(N)(C#C)C,275.15
NC(C#C)(C)C,275.15
NC(C)(C#C)C,275.15
NC(C#C)(C)C,275.15
C(C(N)(C)C)#C,275.15
CC(N)(C)C#C,275.15
NC(C#C)(C)C,275.15
C#CC(C)(O)C(C)C,310.35
OC(C(C)C)(C)C#C,310.35
CC(C)C(C)(O)C#C,310.35
CC(C)C(C)(O)C#C,310.35
OC(C)(C#C)C(C)C,310.35
C(C)(C)C(O)(C#C)C,310.35
C#CC(O)(C(C)C)C,310.35
CC(C)C(C#C)(C)O,310.35
CC(C)C(C)(C#C)O,310.35
C(C(C)C)(C#C)(C)O,310.35
C#CC(C)(O)C(O)c1ccccc1,436.25
c1ccc(C(O)C(C)(C#C)O)cc1,436.25
C(C(O)(C#C)C)(O)c1ccccc1,436.25
c1ccccc1C(O)C(C#C)(O)C,436.25
OC(C#C)(C)C(O)c1ccccc1,436.25
c1(C(C(O)(C#C)C)O)ccccc1,436.25
CC(O)(C#C)C(O)c1ccccc1,436.25
OC(C(C#C)(O)C)c1ccccc1,436.25
CC(C#C)(O)C(O)c1ccccc1,436.25
OC(C)(C#C)C(O)c1ccccc1,436.25
C#CC(C)(O)CC,302.15
C(C(C#C)(O)C)C,302.15
C#CC(O)(C)CC,302.15
C(CC)(O)(C#C)C,302.15
C(CC)(C)(O)C#C,302.15
CCC(C#C)(C)O,302.15
C(#C)C(O)(C)CC,302.15
CCC(C)(O)C#C,302.15
C(C(CC)(C)O)#C,302.15
C#CC(CC)(O)C,302.15
C#CC(C)(O)CC(C)C,317.55
C(CC(C)C)(C)(C#C)O,317.55
C(O)(C#C)(CC(C)C)C,317.55
CC(CC(O)(C#C)C)C,317.55
CC(CC(O)(C)C#C)C,317.55
C(#C)C(CC(C)C)(C)O,317.55
CC(CC(O)(C)C#C)C,317.55
C(C(CC(C)C)(C)O)#C,317.55
OC(CC(C)C)(C#C)C,317.55
C(C(O)(C#C)C)C(C)C,317.55
C#CC(C)(O)CCC=C(C)C,358.15
CC(C)=CCCC(C#C)(C)O,358.15
C(C(C)(C#C)O)CC=C(C)C,358.15
OC(C)(CCC=C(C)C)C#C,358.15
CC(C)=CCCC(C#C)(C)O,358.15
C(C=C(C)C)CC(O)(C)C#C,358.15
CC(C)=CCCC(O)(C)C#C,358.15
C(CC=C(C)C)C(O)(C#C)C,358.15
OC(CCC=C(C)C)(C#C)C,358.15
C#CC(O)(C)CCC=C(C)C,358.15
C#CC(C)(O)c1ccccc1,369.15
C(C(c1ccccc1)(O)C)#C,369.15
C(O)(c1ccccc1)(C#C)C,369.15
C#CC(O)(C)c1ccccc1,369.15
C#CC(C)(c1ccccc1)O,369.15
c1ccc(C(O)(C#C)C)cc1,369.15
c1c(cccc1)C(C)(C#C)O,369.15
C(C#C)(C)(O)c1ccccc1,369.15
CC(c1ccccc1)(C#C)O,369.15
c1cccc(C(C#C)(O)C)c1,369.15
C#CC(C)=O,272.15
C(#C)C(C)=O,272.15
C(=O)(C)C#C,272.15
O=C(C#C)C,272.15
CC(C#C)=O,272.15
C(#C)C(C)=O,272.15
C(=O)(C)C#C,272.15
CC(C#C)=O,272.15
C(C(=O)C)#C,272.15
O=C(C#C)C,272.15
C#CC(C)C,221.575
C(C)(C#C)C,221.575
C(C(C)C)#C,221.575
CC(C#C)C,221.575
C(C(C)C)#C,221.575
CC(C#C)C,221.575
C(#C)C(C)C,221.575
C(C)(C#C)C,221.575
C#CC(C)C,221.575
CC(C)C#C,221.575
C#CC(C)CCC,258.15
C(C(CCC)C)#C,258.15
C(C(C)C#C)CC,258.15
C(CC)C(C#C)C,258.15
CC(C#C)CCC,258.15
C(CC(C#C)C)C,258.15
C(#C)C(CCC)C,258.15
CCCC(C#C)C,258.15
C(C(CCC)C)#C,258.15
CCCC(C)C#C,258.15
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,465.75
c1(Cl)ccc(NC(N(C(C)C#C)C)=O)cc1,465.75
C(Nc1ccc(Cl)cc1)(=O)N(C)C(C#C)C,465.75
CN(C(Nc1ccc(cc1)Cl)=O)C(C)C#C,465.75
c1c(NC(=O)N(C(C)C#C)C)ccc(c1)Cl,465.75
CC(C#C)N(C(Nc1ccc(cc1)Cl)=O)C,465.75
c1c(Cl)ccc(NC(N(C(C)C#C)C)=O)c1,465.75
Clc1ccc(cc1)NC(=O)N(C(C#C)C)C,465.75
O=C(Nc1ccc(Cl)cc1)N(C)C(C#C)C,465.75
O=C(N(C)C(C)C#C)Nc1ccc(cc1)Cl,465.75
C#CC(C)O,298.75
C#CC(C)O,298.75
CC(O)C#C,298.75
C#CC(C)O,298.75
C(O)(C)C#C,298.75
OC(C#C)C,298.75
C#CC(C)O,298.75
C#CC(C)O,298.75
C(C(C)O)#C,298.75
C#CC(O)C,298.75
C#CC(C)OC(=O)Nc1cccc(Cl)c1,390.25
c1(cccc(c1)NC(=O)OC(C#C)C)Cl,390.25
c1c(Cl)cccc1NC(=O)OC(C)C#C,390.25
C(#C)C(C)OC(Nc1cccc(c1)Cl)=O,390.25
c1cc(NC(OC(C#C)C)=O)cc(c1)Cl,390.25
c1c(cc(cc1)NC(OC(C)C#C)=O)Cl,390.25
C(Nc1cc(ccc1)Cl)(OC(C#C)C)=O,390.25
c1ccc(NC(=O)OC(C)C#C)cc1Cl,390.25
c1cc(cc(c1)NC(=O)OC(C)C#C)Cl,390.25
C#CC(C)OC(Nc1cc(Cl)ccc1)=O,390.25
C#CC(O)(/C=C/Cl)CC,341.55
C(/C=C/Cl)(C#C)(O)CC,341.55
CCC(C#C)(/C=C/Cl)O,341.55
CCC(O)(/C=C/Cl)C#C,341.55
C(C)C(/C=C/Cl)(O)C#C,341.55
CCC(O)(/C=C/Cl)C#C,341.55
OC(/C=C/Cl)(CC)C#C,341.55
C#CC(O)(CC)/C=C/Cl,341.55
C(CC)(/C=C/Cl)(O)C#C,341.55
C(C)C(O)(C#C)/C=C/Cl,341.55
C#CC(O)(C=CCl)CC,341.55
C(Cl)=CC(CC)(C#C)O,341.55
C(Cl)=CC(O)(C#C)CC,341.55
C#CC(C=CCl)(CC)O,341.55
CCC(C#C)(O)C=CCl,341.55
C(=CC(CC)(O)C#C)Cl,341.55
ClC=CC(C#C)(CC)O,341.55
C(C=CCl)(O)(CC)C#C,341.55
C(=CCl)C(CC)(C#C)O,341.55
C(=CC(CC)(C#C)O)Cl,341.55
C#CC(O)(CC)CC,310.95
C(C)C(C#C)(CC)O,310.95
CCC(O)(C#C)CC,310.95
C(#C)C(CC)(O)CC,310.95
C(C)C(C#C)(CC)O,310.95
C(CC)(CC)(O)C#C,310.95
C(#C)C(O)(CC)CC,310.95
C(C(CC)(O)CC)#C,310.95
C(CC)(CC)(O)C#C,310.95
C(C(C#C)(O)CC)C,310.95
C#CC(O)(c1ccccc1)c1ccccc1,428.05
c1ccc(cc1)C(C#C)(c1ccccc1)O,428.05
c1c(cccc1)C(c1ccccc1)(O)C#C,428.05
c1ccccc1C(c1ccccc1)(O)C#C,428.05
c1(C(O)(C#C)c2ccccc2)ccccc1,428.05
c1c(cccc1)C(c1ccccc1)(C#C)O,428.05
c1cc(ccc1)C(C#C)(O)c1ccccc1,428.05
C(#C)C(O)(c1ccccc1)c1ccccc1,428.05
C(O)(c1ccccc1)(c1ccccc1)C#C,428.05
c1ccccc1C(C#C)(O)c1ccccc1,428.05
C#CC(O)C(C)C,315.05
C(C)(C(O)C#C)C,315.05
CC(C(C#C)O)C,315.05
CC(C)C(C#C)O,315.05
CC(C(O)C#C)C,315.05
C(C(C(C)C)O)#C,315.05
CC(C)C(O)C#C,315.05
C(#C)C(O)C(C)C,315.05
C(C(O)C#C)(C)C,315.05
OC(C(C)C)C#C,315.05
C#CC(O)CC,302.15
C(CC)(C#C)O,302.15
CCC(C#C)O,302.15
C(CC)(C#C)O,302.15
CCC(C#C)O,302.15
C#CC(CC)O,302.15
OC(CC)C#C,302.15
C(CC)(C#C)O,302.15
C(C(O)C#C)C,302.15
C#CC(CC)O,302.15
C#CC(O)CC(C)C,323.25
C#CC(O)CC(C)C,323.25
OC(CC(C)C)C#C,323.25
C(O)(C#C)CC(C)C,323.25
CC(C)CC(C#C)O,323.25
C(CC(C)C)(C#C)O,323.25
CC(CC(O)C#C)C,323.25
C(CC(C)C)(O)C#C,323.25
C(#C)C(CC(C)C)O,323.25
OC(C#C)CC(C)C,323.25
C#CC(O)CCCC,323.95
C(C)CCC(O)C#C,323.95
CCCCC(O)C#C,323.95
C(CCC)C(O)C#C,323.95
C(CC)CC(C#C)O,323.95
CCCCC(C#C)O,323.95
C(CCCC)(O)C#C,323.95
C(C)CCC(C#C)O,323.95
C(O)(CCCC)C#C,323.95
C(CC(O)C#C)CC,323.95
C#CC(O)CCCCC,336.15
C(C(C#C)O)CCCC,336.15
C#CC(CCCCC)O,336.15
C(CCCC(C#C)O)C,336.15
C(CCC)CC(C#C)O,336.15
C(C)CCCC(C#C)O,336.15
OC(C#C)CCCCC,336.15
C(C#C)(O)CCCCC,336.15
C(#C)C(CCCCC)O,336.15
C(CCCCC)(O)C#C,336.15
C#CC(OCC)OCC,305.35
O(C(C#C)OCC)CC,305.35
C#CC(OCC)OCC,305.35
C(C)OC(OCC)C#C,305.35
CCOC(OCC)C#C,305.35
C#CC(OCC)OCC,305.35
O(CC)C(C#C)OCC,305.35
C#CC(OCC)OCC,305.35
O(CC)C(C#C)OCC,305.35
C(C)OC(C#C)OCC,305.35
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,463.35
C12C(CCC3C4(CCC(C=C4CCC13)=O)C)(C(CC2)(O)C#C)C,463.35
C12C(CCC3C1(CCC(C=3)=O)C)C1C(CC2)(C)C(CC1)(C#C)O,463.35
C12C(C3C(C(CC3)(O)C#C)(CC2)C)CCC2C1(CCC(=O)C=2)C,463.35
C(C1(CCC2C1(CCC1C3(C)CCC(=O)C=C3CCC12)C)O)#C,463.35
C1CC2C3CCC4=CC(CCC4(C)C3CCC2(C)C1(C#C)O)=O,463.35
C12C(C3C(C4C(C)(C(C#C)(O)CC4)CC3)CC2)(CCC(C=1)=O)C,463.35
O=C1CCC2(C)C3C(CCC2=C1)C1CCC(O)(C#C)C1(C)CC3,463.35
C12=CC(=O)CCC1(C1CCC3(C(O)(CCC3C1CC2)C#C)C)C,463.35
O=C1CCC2(C)C(=C1)CCC1C3CCC(C3(CCC12)C)(C#C)O,463.35
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,463.65
O=C1C=C2CCC3C(CCC4(C3CCC4(C#C)O)C)C2CC1,463.65
C12(C)C(CCC1(C#C)O)C1C(CC2)C2CCC(C=C2CC1)=O,463.65
C#CC1(O)CCC2C3C(CCC12C)C1CCC(=O)C=C1CC3,463.65
OC1(C#C)CCC2C1(CCC1C3C(=CC(CC3)=O)CCC12)C,463.65
C1CC2C(C3C1C1C(C(C#C)(CC1)O)(C)CC3)CCC(=O)C=2,463.65
C1C(O)(C2(C)C(C3CCC4=CC(=O)CCC4C3CC2)C1)C#C,463.65
C1C2C3C(C)(CCC2C2C(C1)=CC(CC2)=O)C(O)(CC3)C#C,463.65
C1=C2CCC3C(CCC4(C)C(C#C)(CCC34)O)C2CCC1=O,463.65
C1(C#C)(O)C2(CCC3C4C(=CC(CC4)=O)CCC3C2CC1)C,463.65
C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3CCC21C,475.05
C1CC(C#C)(O)C2(C)C1C1C(C3C(CC1)=CC(CC3)O)CC2,475.05
C#CC1(CCC2C1(CCC1C2CCC2=CC(CCC21)O)C)O,475.05
C12(C)C(O)(C#C)CCC1C1CCC3C(C1CC2)CCC(C=3)O,475.05
C1C2C(CCC3C4C(C(C#C)(CC4)O)(CCC32)C)=CC(C1)O,475.05
OC1(C#C)C2(CCC3C4C(=CC(O)CC4)CCC3C2CC1)C,475.05
CC12C(C3C(C4CCC(O)C=C4CC3)CC2)CCC1(C#C)O,475.05
C12C(CCC(C=1)O)C1CCC3(C)C(CCC3(O)C#C)C1CC2,475.05
OC1(CCC2C1(CCC1C3CCC(O)C=C3CCC12)C)C#C,475.05
C1C2C3C(C)(CCC2C2C(=CC(CC2)O)C1)C(O)(CC3)C#C,475.05
C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,450.05
C1C2=CCCCC2C2C(C1)C1C(C(O)(C#C)CC1)(C)CC2,450.05
C1CC2=CCCCC2C2C1C1C(C(O)(C#C)CC1)(CC2)C,450.05
C1CC=C2CCC3C(C2C1)CCC1(C3CCC1(O)C#C)C,450.05
C12(C(O)(CCC1C1C(C3CCCC=C3CC1)CC2)C#C)C,450.05
C12C(CCC3=CCCCC23)C2CCC(O)(C#C)C2(C)CC1,450.05
C1C2C3CCC4=CCCCC4C3CCC2(C)C(C1)(C#C)O,450.05
C1CC(O)(C2(C1C1CCC3=CCCCC3C1CC2)C)C#C,450.05
C1CCCC2C=1CCC1C2CCC2(C)C1CCC2(C#C)O,450.05
C#CC1(O)C2(CCC3C(C2CC1)CCC1C3CCCC=1)C,450.05
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,484.35
c12CCC3C4C(C)(CCC3c2ccc(O)c1)C(O)(C#C)CC4,484.35
C1CC2C(CCC3C2CCc2c3ccc(c2)O)(C1(C#C)O)C,484.35
C1CC2C(CCC3(C2CCC3(O)C#C)C)c2c1cc(cc2)O,484.35
OC1(CCC2C3CCc4c(C3CCC12C)ccc(c4)O)C#C,484.35
C1C(C2(C)CCC3C(CCc4c3ccc(O)c4)C2C1)(C#C)O,484.35
c1(O)ccc2c(c1)CCC1C3C(C(CC3)(O)C#C)(C)CCC21,484.35
C1C2C(C(C1)(C#C)O)(C)CCC1C2CCc2c1ccc(O)c2,484.35
c1cc(O)cc2CCC3C(c12)CCC1(C(O)(C#C)CCC31)C,484.35
C1C2C3C(C(O)(CC3)C#C)(C)CCC2c2ccc(cc2C1)O,484.35
C#CC1(O)CCCC1,322.05
C1CCCC1(O)C#C,322.05
C1(O)(CCCC1)C#C,322.05
C1CC(CC1)(C#C)O,322.05
C1CCC(C1)(C#C)O,322.05
C#CC1(O)CCCC1,322.05
C1CCC(O)(C1)C#C,322.05
C1CCCC1(C#C)O,322.05
C1(CCCC1)(O)C#C,322.05
C1CCC(C#C)(O)C1,322.05
C#CC1(O)CCCCC1,346.15
C1CC(O)(C#C)CCC1,346.15
C1CCCC(O)(C1)C#C,346.15
C1(C#C)(O)CCCCC1,346.15
C1C(O)(CCCC1)C#C,346.15
C1CCCCC1(O)C#C,346.15
OC1(CCCCC1)C#C,346.15
C1CC(O)(CCC1)C#C,346.15
C1C(O)(CCCC1)C#C,346.15
C(C1(CCCCC1)O)#C,346.15
C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,492.15
C12C3C(C(OC(CCCCCC)=O)(CC3)C#C)(C)CCC1C1C(=CC(=O)CC1)CC2,492.15
C(OC1(C2(C)C(C3C(C4C(=CC(=O)CC4)CC3)CC2)CC1)C#C)(=O)CCCCCC,492.15
C(=O)(OC1(C2(C)C(CC1)C1CCC3C(C1CC2)CCC(C=3)=O)C#C)CCCCCC,492.15
C12C(CCC3C2CCC2=CC(=O)CCC23)(C(C#C)(CC1)OC(=O)CCCCCC)C,492.15
C(CCCCC(OC1(C#C)C2(C)C(CC1)C1CCC3=CC(=O)CCC3C1CC2)=O)C,492.15
C12CCC3C(CCC4(C)C3CCC4(C#C)OC(CCCCCC)=O)C1CCC(=O)C=2,492.15
C1C2C3C(CCC2=CC(=O)C1)C1C(CC3)(C(OC(=O)CCCCCC)(CC1)C#C)C,492.15
C(CCCCC(OC1(C2(C)CCC3C(CCC4C3CCC(C=4)=O)C2CC1)C#C)=O)C,492.15
C(CCCC)CC(OC1(C2(C)CCC3C(CCC4C3CCC(C=4)=O)C2CC1)C#C)=O,492.15
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,470.25
C1C2C(C3CCC4(C(CCC4(OC(C)=O)C#C)C3C1)C)CCC(C=2)=O,470.25
C1CC(OC(C)=O)(C2(CCC3C4CCC(=O)C=C4CCC3C12)C)C#C,470.25
C12CCC(=O)C=C2CCC2C1CCC1(C2CCC1(OC(=O)C)C#C)C,470.25
C1CC2C(CCC3C2CCC2(C(C#C)(CCC23)OC(C)=O)C)=CC1=O,470.25
C(=O)(OC1(CCC2C1(C)CCC1C3CCC(=O)C=C3CCC21)C#C)C,470.25
C1C(=O)C=C2CCC3C(CCC4(C3CCC4(OC(C)=O)C#C)C)C2C1,470.25
C12C(CCC(=O)C=1)C1C(CC2)C2C(CC1)(C)C(CC2)(C#C)OC(=O)C,470.25
C1(=O)CCC2C(=C1)CCC1C2CCC2(C)C1CCC2(C#C)OC(C)=O,470.25
C1C2C3C(CCC2(C(OC(=O)C)(C1)C#C)C)C1CCC(C=C1CC3)=O,470.25
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,494.95
C1=C2CCC3C(C2CCC1OC(=O)C)CCC1(C)C3CCC1(OC(=O)C)C#C,494.95
C12=CC(CCC1C1C(C3CCC(C#C)(OC(C)=O)C3(CC1)C)CC2)OC(C)=O,494.95
O(C1(C2(CCC3C4C(=CC(CC4)OC(C)=O)CCC3C2CC1)C)C#C)C(=O)C,494.95
C1C2C3C(CCC2(C(C#C)(OC(=O)C)C1)C)C1C(=CC(CC1)OC(=O)C)CC3,494.95
C1C(C=C2CCC3C(CCC4(C)C3CCC4(C#C)OC(=O)C)C2C1)OC(C)=O,494.95
C1CC(C2(CCC3C(C21)CCC1C3CCC(OC(C)=O)C=1)C)(C#C)OC(C)=O,494.95
C#CC1(OC(=O)C)C2(CCC3C(C2CC1)CCC1=CC(CCC31)OC(C)=O)C,494.95
C(OC1CCC2C(CCC3C2CCC2(C)C(C#C)(OC(=O)C)CCC23)=C1)(=O)C,494.95
C12(C(CCC2(C#C)OC(C)=O)C2C(CC1)C1C(CC2)=CC(OC(=O)C)CC1)C,494.95
C#CC1(OC(N)=O)CCCCC1,404.15
NC(=O)OC1(CCCCC1)C#C,404.15
C1CCC(OC(=O)N)(C#C)CC1,404.15
O=C(OC1(C#C)CCCCC1)N,404.15
C(=O)(OC1(C#C)CCCCC1)N,404.15
C(N)(=O)OC1(CCCCC1)C#C,404.15
C(N)(OC1(C#C)CCCCC1)=O,404.15
C1C(OC(=O)N)(C#C)CCCC1,404.15
C#CC1(CCCCC1)OC(=O)N,404.15
C1C(OC(=O)N)(CCCC1)C#C,404.15
C#CC=CCO,337.35
OCC=CC#C,337.35
OCC=CC#C,337.35
C(#C)C=CCO,337.35
C(=CC#C)CO,337.35
C(O)C=CC#C,337.35
C(C=CCO)#C,337.35
C(C=CCO)#C,337.35
OCC=CC#C,337.35
OCC=CC#C,337.35
C#CCBr,285.92499999999995
C#CCBr,285.92499999999995
C(#C)CBr,285.92499999999995
C(Br)C#C,285.92499999999995
C(Br)C#C,285.92499999999995
C(C#C)Br,285.92499999999995
C(C#C)Br,285.92499999999995
C#CCBr,285.92499999999995
C(#C)CBr,285.92499999999995
BrCC#C,285.92499999999995
C#CCC,210.575
CCC#C,210.575
C(C#C)C,210.575
C#CCC,210.575
CCC#C,210.575
C#CCC,210.575
C(C)C#C,210.575
C(C)C#C,210.575
C(CC)#C,210.575
C(C#C)C,210.575
C#CCC(C)O,310.35
C(O)(C)CC#C,310.35
CC(CC#C)O,310.35
C(C(O)C)C#C,310.35
C(#C)CC(C)O,310.35
C(CC(O)C)#C,310.35
CC(O)CC#C,310.35
C(C(C)O)C#C,310.35
C(C(O)C)C#C,310.35
C(C(C)O)C#C,310.35
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,412.0944444444444
CC1=C(CC#C)C(CC1OC(C1C(C)(C1C=C(C)C)C)=O)=O,412.0944444444444
O(C1CC(C(CC#C)=C1C)=O)C(C1C(C)(C)C1C=C(C)C)=O,412.0944444444444
O=C(C1C(C=C(C)C)C1(C)C)OC1C(=C(CC#C)C(=O)C1)C,412.0944444444444
C1C(OC(=O)C2C(C=C(C)C)C2(C)C)C(C)=C(C1=O)CC#C,412.0944444444444
C1(C(CC#C)=C(C)C(OC(=O)C2C(C)(C2C=C(C)C)C)C1)=O,412.0944444444444
C1(=O)CC(C(=C1CC#C)C)OC(=O)C1C(C)(C1C=C(C)C)C,412.0944444444444
C1(C(OC2CC(C(CC#C)=C2C)=O)=O)C(C)(C)C1C=C(C)C,412.0944444444444
CC(C)=CC1C(C1C(=O)OC1CC(C(=C1C)CC#C)=O)(C)C,412.0944444444444
C1(CC(C(=C1CC#C)C)OC(C1C(C)(C1C=C(C)C)C)=O)=O,412.0944444444444
C#CCC1CCCCC1,310.65
C1CCCC(C1)CC#C,310.65
C1C(CC#C)CCCC1,310.65
C1CCCCC1CC#C,310.65
C(C#C)C1CCCCC1,310.65
C1C(CCCC1)CC#C,310.65
C1CCCCC1CC#C,310.65
C1C(CCCC1)CC#C,310.65
C1CC(CCC1)CC#C,310.65
C1CCCC(CC#C)C1,310.65
C#CCC=C,229.575
C(CC=C)#C,229.575
C#CCC=C,229.575
C=CCC#C,229.575
C(C#C)C=C,229.575
C(C#C)C=C,229.575
C(C#C)C=C,229.575
C(=C)CC#C,229.575
C=CCC#C,229.575
C(CC=C)#C,229.575
C#CCCC,237.25
CCCC#C,237.25
C(#C)CCC,237.25
C(CC#C)C,237.25
C(#C)CCC,237.25
C(CC)C#C,237.25
C(CC)C#C,237.25
C(CC#C)C,237.25
C(CCC)#C,237.25
C(#C)CCC,237.25
C#CCCC(C)=O,315.85
C(C(C)=O)CC#C,315.85
CC(CCC#C)=O,315.85
C#CCCC(=O)C,315.85
C(CCC#C)(C)=O,315.85
C(C)(=O)CCC#C,315.85
CC(=O)CCC#C,315.85
C(#C)CCC(C)=O,315.85
C(C(=O)C)CC#C,315.85
C(C)(=O)CCC#C,315.85
C#CCCC(C)C,267.05
C(CC#C)C(C)C,267.05
C(CCC(C)C)#C,267.05
C(C#C)CC(C)C,267.05
C(C)(CCC#C)C,267.05
C(CC(C)C)C#C,267.05
C(CC(C)C)C#C,267.05
C#CCCC(C)C,267.05
C(CC#C)C(C)C,267.05
CC(CCC#C)C,267.05
C#CCCCC,252.47142857142856
C(C)CCC#C,252.47142857142856
CCCCC#C,252.47142857142856
CCCCC#C,252.47142857142856
C(CCC)C#C,252.47142857142856
C(C#C)CCC,252.47142857142856
C(CCC)C#C,252.47142857142856
CCCCC#C,252.47142857142856
CCCCC#C,252.47142857142856
C(CCC)C#C,252.47142857142856
C#CCCCC#C,282.0
C(C#C)CCC#C,282.0
C(#C)CCCC#C,282.0
C#CCCCC#C,282.0
C(CC#C)CC#C,282.0
C#CCCCC#C,282.0
C(C#C)CCC#C,282.0
C#CCCCC#C,282.0
C#CCCCC#C,282.0
C(CC#C)CC#C,282.0
C#CCCCC#N,315.0
C(#N)CCCC#C,315.0
C(CCCC#N)#C,315.0
C(CCCC#N)#C,315.0
C(#C)CCCC#N,315.0
C#CCCCC#N,315.0
C#CCCCC#N,315.0
C(CCCC#C)#N,315.0
N#CCCCC#C,315.0
C(CCCC#C)#N,315.0
C#CCCCCC,271.075
C(CCCCC)#C,271.075
CCCCCC#C,271.075
C(CCC#C)CC,271.075
C(CCCC)C#C,271.075
CCCCCC#C,271.075
C(CCC)CC#C,271.075
C#CCCCCC,271.075
C#CCCCCC,271.075
C#CCCCCC,271.075
C#CCCCCC#C,296.15000000000003
C#CCCCCC#C,296.15000000000003
C#CCCCCC#C,296.15000000000003
C(#C)CCCCC#C,296.15000000000003
C(CCC#C)CC#C,296.15000000000003
C#CCCCCC#C,296.15000000000003
C(C#C)CCCC#C,296.15000000000003
C#CCCCCC#C,296.15000000000003
C(C#C)CCCC#C,296.15000000000003
C#CCCCCC#C,296.15000000000003
C#CCCCCCC#C,314.3333333333333
C(CCC#C)CCC#C,314.3333333333333
C(#C)CCCCCC#C,314.3333333333333
C(CC#C)CCCC#C,314.3333333333333
C(CCC#C)CCC#C,314.3333333333333
C(C#C)CCCCC#C,314.3333333333333
C#CCCCCCC#C,314.3333333333333
C(C#C)CCCCC#C,314.3333333333333
C#CCCCCCC#C,314.3333333333333
C(CCCC#C)CC#C,314.3333333333333
C#CCCCCCCC,306.11249999999995
C(CC#C)CCCCC,306.11249999999995
C(CCCC)CCC#C,306.11249999999995
C(CCC#C)CCCC,306.11249999999995
C(CC)CCCCC#C,306.11249999999995
C(CCCCC#C)CC,306.11249999999995
C(CCC)CCCC#C,306.11249999999995
CCCCCCCC#C,306.11249999999995
C(CCCC)CCC#C,306.11249999999995
C(CCCCC#C)CC,306.11249999999995
C#CCCCCCCCC,321.1583333333333
C(CCCC#C)CCCC,321.1583333333333
C(CC#C)CCCCCC,321.1583333333333
C(CCCCCCCC)#C,321.1583333333333
